"ROG4","ROG3","JSMapIDProvince","FlashMapID","Adm1Name","CommonAbbrev","AltName","Adm1NameHindi","Popl","Title","ProvCap","RefYear","AreaMiles","AreaKm","SecurityLevel","FlashMapZoom","FlashMapZoomX","FlashMapZoomY","FlashMapZoomDistrict","FlashMapZoomDistrictX","FlashMapZoomDistrictY","DisplayFirst","Comments","Source","EditName","EditDate"
"UKG2","UK",,,"Isle of Wight",,,,125100.00,"county","Newport",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKG3","UK",,,"Islington",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKG4","UK",,,"Kensington and Chelsea",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKG5","UK",,,"Kent",,,,1551300.00,"county","Maidstone",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKG6","UK",,,"Kingston upon Hull, City of",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKG7","UK",,,"Kingston upon Thames",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKG8","UK",,,"Kirklees",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKG9","UK",,,"Knowsley",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKH1","UK",,,"Lambeth",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKH2","UK",,,"Lancashire",,,,1426000.00,"county","Preston",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKH3","UK",,,"Leeds",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKH4","UK",,,"Leicester",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKH5","UK",,,"Leicestershire",,,,923000.00,"county","Leicester",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKH6","UK",,,"Lewisham",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKH7","UK",,,"Lincolnshire",,,,611800.00,"county","Lincoln",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKH8","UK",,,"Liverpool",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKH9","UK",,,"London, City of",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKI1","UK",,,"Luton",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKI2","UK",,,"Manchester",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKI3","UK",,,"Medway",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKI4","UK",,,"Merton",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKI5","UK",,,"Middlesbrough",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKI6","UK",,,"Milton Keynes",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKI7","UK",,,"Newcastle upon Tyne",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKI8","UK",,,"Newham",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKI9","UK",,,"Norfolk",,,,772400.00,"county","Norwich",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKJ1","UK",,,"Northamptonshire",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKJ2","UK",,,"North East Lincolnshire",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKJ3","UK",,,"North Lincolnshire",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKJ4","UK",,,"North Somerset",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKJ5","UK",,,"North Tyneside",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKJ6","UK",,,"Northumberland",,,,307300.00,"county","Newcastle upon Tyne",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKJ7","UK",,,"North Yorkshire",,,,730600.00,"county","Northallerton",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKJ8","UK",,,"Nottingham",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKJ9","UK",,,"Nottinghamshire",,,,1031900.00,"county","Nottingham",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKK1","UK",,,"Oldham",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKK2","UK",,,"Oxfordshire",,,,598400.00,"county","Oxford",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKK3","UK",,,"Peterborough",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKK4","UK",,,"Plymouth",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKK5","UK",,,"Poole",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKK6","UK",,,"Portsmouth",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKK7","UK",,,"Reading",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKK8","UK",,,"Redbridge",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKK9","UK",,,"Redcar and Cleveland",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKL1","UK",,,"Richmond upon Thames",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKL2","UK",,,"Rochdale",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKL3","UK",,,"Rotherham",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKL4","UK",,,"Rutland",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKL5","UK",,,"Salford",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKL6","UK",,,"Shropshire",,,,419900.00,"county","Shrewsbury",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKL7","UK",,,"Sandwell",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKL8","UK",,,"Sefton",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKL9","UK",,,"Sheffield",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKM1","UK",,,"Slough",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKM2","UK",,,"Solihull",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKM3","UK",,,"Somerset",,,,481000.00,"county","Tauton",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKM4","UK",,,"Southampton",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKM5","UK",,,"Southend-on-Sea",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKM6","UK",,,"South Gloucestershire",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKM7","UK",,,"South Tyneside",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKM8","UK",,,"Southwark",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKM9","UK",,,"St. Helens",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKN1","UK",,,"Staffordshire",,,,1056400.00,"county","Stafford",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKN2","UK",,,"Stockport",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKN3","UK",,,"Stockton-on-Tees",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKN4","UK",,,"Stoke-on-Trent",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKN5","UK",,,"Suffolk",,,,656800.00,"county","Ipswich",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKN6","UK",,,"Sunderland",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKN7","UK",,,"Surrey",,,,1044400.00,"county","Kingston upon Thames",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKN8","UK",,,"Sutton",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKN9","UK",,,"Swindon",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKO1","UK",,,"Tameside",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKO2","UK",,,"Telford and Wrekin",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKO3","UK",,,"Thurrock",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKO4","UK",,,"Torbay",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKO5","UK",,,"Tower Hamlets",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKO6","UK",,,"Trafford",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKO7","UK",,,"Wakefield",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKO8","UK",,,"Walsall",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKO9","UK",,,"Waltham Forest",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKP1","UK",,,"Wandsworth",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKP2","UK",,,"Warrington",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKP3","UK",,,"Warwickshire",,,,498700.00,"county","Warwick",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKP4","UK",,,"West Berkshire",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKP5","UK",,,"Westminster",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKP6","UK",,,"West Sussex",,,,731500.00,"county","Chinchester",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKP7","UK",,,"Wigan",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKP8","UK",,,"Wiltshire",,,,590600.00,"county","Trowbridge",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKP9","UK",,,"Windsor and Maidenhead",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKQ1","UK",,,"Wirral",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKQ2","UK",,,"Wokingham",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKQ3","UK",,,"Wolverhampton",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKQ4","UK",,,"Worcestershire",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKQ5","UK",,,"York",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKQ6","UK",,,"Antrim",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKQ7","UK",,,"Ards",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKQ8","UK",,,"Armagh",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKQ9","UK",,,"Ballymena",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKR1","UK",,,"Ballymoney",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKR2","UK",,,"Banbridge",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKR3","UK",,,"Belfast",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKR4","UK",,,"Carrickfergus",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKR5","UK",,,"Castlereagh",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKR6","UK",,,"Coleraine",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKR7","UK",,,"Cookstown",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKR8","UK",,,"Craigavon",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKR9","UK",,,"Down",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKS1","UK",,,"Dungannon",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKS2","UK",,,"Fermanagh",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKS3","UK",,,"Larne",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKS4","UK",,,"Limavady",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKS5","UK",,,"Lisburn",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKS6","UK",,,"Derry",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKS7","UK",,,"Magherafelt",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKS8","UK",,,"Moyle",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKS9","UK",,,"Newry and Mourne",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKT1","UK",,,"Newtownabbey",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKT2","UK",,,"North Down",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKT3","UK",,,"Omagh",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKT4","UK",,,"Strabane",,,,,"district",,,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKT5","UK",,,"Aberdeen City",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKT6","UK",,,"Aberdeenshire",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKT7","UK",,,"Angus",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKT8","UK",,,"Argyll and Bute",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKT9","UK",,,"Scottish Borders, The",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKU1","UK",,,"Clackmannanshire",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKU2","UK",,,"Dumfries and Galloway",,,,147900.00,"region","Dumfries",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKU3","UK",,,"Dundee City",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKU4","UK",,,"East Ayrshire",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKU5","UK",,,"East Dunbartonshire",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKU6","UK",,,"East Lothian",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKU7","UK",,,"East Renfrewshire",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKU8","UK",,,"Edinburgh, City of",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKU9","UK",,,"Falkirk",,,,,"county",,,,,,,,,,,,,,"SDA","BM",11/6/2008 0:00:00
"UKV1","UK",,,"Fife",,,,351600.00,"region","Glenrothes",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKV2","UK",,,"Glasgow City",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKV3","UK",,,"Highland",,,,208300.00,"region","Inverness",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKV4","UK",,,"Inverclyde",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKV5","UK",,,"Midlothian",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKV6","UK",,,"Moray",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKV7","UK",,,"North Ayrshire",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKV8","UK",,,"North Lanarkshire",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKV9","UK",,,"Orkney Islands",,,,,,,,,,,,,,,,,,,"HIS","BM",9/9/2002 0:00:00
"UKW1","UK",,,"Perth and Kinross",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKW2","UK",,,"Renfrewshire",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKW3","UK",,,"Shetland Islands",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKW4","UK",,,"South Ayrshire",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKW5","UK",,,"South Lanarkshire",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKW6","UK",,,"Stirling",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKW7","UK",,,"West Dunbartonshire",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKW8","UK",,,"Eilean Siar",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKW9","UK",,,"West Lothian",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKX1","UK",,,"Isle of Anglesey",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKX2","UK",,,"Blaenau Gwent",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKX3","UK",,,"Bridgend",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKX4","UK",,,"Caerphilly",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKX5","UK",,,"Cardiff",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKX6","UK",,,"Ceredigion",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKX7","UK",,,"Carmarthenshire",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKX8","UK",,,"Conwy",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKX9","UK",,,"Denbighshire",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKY1","UK",,,"Flintshire",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKY2","UK",,,"Gwynedd",,,,240400.00,"county","Caernarvon",1995.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UKY3","UK",,,"Merthyr Tydfil",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKY4","UK",,,"Monmouthshire",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKY5","UK",,,"Neath Port Talbot",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKY6","UK",,,"Newport",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKY7","UK",,,"Pembrokeshire",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKY8","UK",,,"Powys",,,,,,,,,,,,,,,,,,,"GMI","BM",11/7/2008 0:00:00
"UKY9","UK",,,"Rhondda Cynon Taff",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKZ1","UK",,,"Swansea",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKZ2","UK",,,"Torfaen",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKZ3","UK",,,"Vale of Glamorgan, The",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKZ4","UK",,,"Wrexham",,,,,"county",,,,,,,,,,,,,,"SDA","BM",1/11/2002 0:00:00
"UKZW","UK",,,"England",,,,,"Administrative Division","London",,,,,,,,,,,,"A ""pseudo province"" introduced for mailing purpose","BM","BM",4/8/2002 0:00:00
"UKZX","UK",,,"Northern Ireland",,,,,"Administrative Division",,,,,,,,,,,,,"A ""pseudo province"" introduced for mailing purpose","BM","BM",4/8/2002 0:00:00
"UKZY","UK",,,"Scotland",,,,,"Administrative Division",,,,,,,,,,,,,"A ""pseudo province"" introduced for mailing purpose","BM","BM",4/8/2002 0:00:00
"UKZZ","UK",,,"Wales",,,,,"Administrative Division",,,,,,,,,,,,,"A ""pseudo province"" introduced for mailing purpose","BM","BM",4/8/2002 0:00:00
"UP01","UP",,,"Cherkas'ka Oblast'",,,,1504600.00,"province/oblast'","Cherkasy",1996.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"UP02","UP",,,"Chernihivs'ka Oblast'",,,,1349500.00,"province/oblast'","Chernihiv",1996.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"UP03","UP",,,"Chernivets'ka Oblast'",,,,943600.00,"province/oblast'","Chernihiv",1996.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"UP04","UP",,,"Dnipropetrovs'ka Oblast'",,,,3852000.00,"province/oblast'","Dnipropetrovsk",1996.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"UP05","UP",,,"Donets'ka Oblast'",,,,5198500.00,"province/oblast'","Donetsk",1996.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"UP06","UP",,,"Ivano-Frankivs'ka Oblast'",,,,1497100.00,"province/oblast'","Ivano-Frankvisk",1996.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"UP07","UP",,,"Kharkivs'ka Oblast'",,,,3088400.00,"province/oblast'","Kharkiv",1996.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"UP08","UP",,,"Khersons'ka Oblast'",,,,1265700.00,"province/oblast'","Kherson",1996.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"UP09","UP",,,"Khmel'nyts'ka Oblast'",,,,1508800.00,"province/oblast'","Khmelnytsky",1996.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"UP10","UP",,,"Kirovohrads'ka Oblast'",,,,1224800.00,"province/oblast'","Kirovohrad",1996.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"UP11","UP",,,"Krym, Avtonomna Respublika",,"Crimea",,2205600.00,"**republic/respublika","Simferopol",1996.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UP12","UP",,,"Kyyiv, Misto",,"Kiev (city)",,2638700.00,"*city/misto","Kiev",1996.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"UP13","UP",,,"Kyyivs'ka Oblast'",,,,1895800.00,"province/oblast'","Kiev",1996.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"UP14","UP",,,"Luhans'ka Oblast'",,,,2788500.00,"province/oblast'","Luhansk",1996.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"UP15","UP",,,"L'vivs'ka Oblast'",,,,2761500.00,"province/oblast'","Lviv",1996.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"UP16","UP",,,"Mykolayivs'ka Oblast'",,,,1343300.00,"province/oblast'","Mykolayiv",1996.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"UP17","UP",,,"Odes'ka Oblast",,,,2586500.00,"province/oblast'","Odessa",1996.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"UP18","UP",,,"Poltavs'ka Oblast'",,,,1739100.00,"province/oblast'","Poltava",1996.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"UP19","UP",,,"Rivnens'ka Oblast'",,,,1194200.00,"province/oblast'","Rivne",1996.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"UP20","UP",,,"Sevastopol', Misto",,,,406900.00,"*city/misto","Sevastopol",1996.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"UP21","UP",,,"Sums'ka Oblast'",,,,1397900.00,"province/oblast'","Sumy",1996.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"UP22","UP",,,"Ternopil's'ka Oblast'",,,,1175400.00,"province/oblast'","Ternopil",1996.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"UP23","UP",,,"Vinnyts'ka Oblast'",,,,1876000.00,"province/oblast'","Vinnytsya",1996.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"UP24","UP",,,"Volyns'ka Oblast'",,,,1075200.00,"province/oblast'","Volodymyr-Volynsky",1996.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"UP25","UP",,,"Zakarpats'ka Oblast'",,,,1288100.00,"province/oblast'","Uzhhorod",1996.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"UP26","UP",,,"Zaporiz'ka Oblast'",,,,2077800.00,"province/oblast'","Zaporizhzhya",1996.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"UP27","UP",,,"Zhytomyrs'ka Oblast'",,,,1480600.00,"province/oblast'","Zhytomyr",1996.00,,,,,,,,,,,,"IMB","BM",11/6/2008 0:00:00
"US01","US",,,"Alabama","AL ",,,4319154.00,"state","Montgomery",1997.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"US02","US",,,"Alaska","AK ",,,609311.00,"state","Juneau",1997.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"US04","US",,,"Arizona","AZ ",,,4554966.00,"state","Phoenix",1997.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"US05","US",,,"Arkansas","AR ",,,2522819.00,"state","Little Rock",1997.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
"US06","US",,,"California","CA ",,,32268301.00,"state","Sacramento",1997.00,,,,,,,,,,,,"IMB","BM",1/11/2002 0:00:00
