"ROL4","AlternateDialectName","Source","EditName","EditDate"
33,"Kipsiikis","GRN / ROD","BM",4/1/2010 0:00:00
33,"Kipsikiis","GRN / ROD","BM",4/1/2010 0:00:00
33,"Kipsikis","GRN / ROD","BM",4/1/2010 0:00:00
33,"Lumbwa","GRN / ROD","BM",4/1/2010 0:00:00
34,"Rundi","GRN / ROD","BM",4/1/2010 0:00:00
35,"Indonesian","GRN / ROD","BM",4/1/2010 0:00:00
36,"Mam","GRN / ROD","BM",4/1/2010 0:00:00
36,"Mam Quetzalteco","GRN / ROD","BM",4/1/2010 0:00:00
36,"Mam Sureno","GRN / ROD","BM",4/1/2010 0:00:00
36,"Mam Sur-oriental","GRN / ROD","BM",4/1/2010 0:00:00
36,"Mam, Southern","GRN / ROD","BM",4/1/2010 0:00:00
36,"Ostuncalco Mam","GRN / ROD","BM",4/1/2010 0:00:00
36,"Quetzaltenango Mam","GRN / ROD","BM",4/1/2010 0:00:00
36,"S Juan Ostuncalco Mam","GRN / ROD","BM",4/1/2010 0:00:00
36,"San Juan Ostuncalco Mam","GRN / ROD","BM",4/1/2010 0:00:00
36,"South Eastern Mam","GRN / ROD","BM",4/1/2010 0:00:00
36,"Southern Mam","GRN / ROD","BM",4/1/2010 0:00:00
37,"Baifang Fangyan","GRN / ROD","BM",4/1/2010 0:00:00
37,"Beijinghua","GRN / ROD","BM",4/1/2010 0:00:00
37,"Chinese, Mandarin","GRN / ROD","BM",4/1/2010 0:00:00
37,"Kuan Hua","GRN / ROD","BM",4/1/2010 0:00:00
37,"Kuo Yu","GRN / ROD","BM",4/1/2010 0:00:00
37,"Pei","GRN / ROD","BM",4/1/2010 0:00:00
7,"Aymara, Central","GRN / ROD","BM",4/1/2010 0:00:00
8,"Nahuatl, Huasteca, Western","GRN / ROD","BM",4/1/2010 0:00:00
8,"Potosi","GRN / ROD","BM",4/1/2010 0:00:00
8,"Tamazunchale","GRN / ROD","BM",4/1/2010 0:00:00
9,"de La Sierra De Puebla","GRN / ROD","BM",4/1/2010 0:00:00
9,"Puebla","GRN / ROD","BM",4/1/2010 0:00:00
9,"Sierra","GRN / ROD","BM",4/1/2010 0:00:00
10,"Bamanankan","GRN / ROD","BM",4/1/2010 0:00:00
66,"Isthmus","GRN / ROD","BM",4/1/2010 0:00:00
66,"Ixtepec","GRN / ROD","BM",4/1/2010 0:00:00
67,"Villa Alta","GRN / ROD","BM",4/1/2010 0:00:00
67,"Yatzachi El Bajo","GRN / ROD","BM",4/1/2010 0:00:00
67,"Yatzachi El Bajo Zapoteco","GRN / ROD","BM",4/1/2010 0:00:00
67,"Zapoteco, Yatzatchi","GRN / ROD","BM",4/1/2010 0:00:00
67,"Zoochina","GRN / ROD","BM",4/1/2010 0:00:00
74,"Banza","GRN / ROD","BM",4/1/2010 0:00:00
75,"Dhaiso","GRN / ROD","BM",4/1/2010 0:00:00
75,"Kamba","GRN / ROD","BM",4/1/2010 0:00:00
75,"Machakos","GRN / ROD","BM",4/1/2010 0:00:00
75,"Wakamba","GRN / ROD","BM",4/1/2010 0:00:00
77,"Basukuma","GRN / ROD","BM",4/1/2010 0:00:00
77,"Sukuma","GRN / ROD","BM",4/1/2010 0:00:00
77,"Wasukuma","GRN / ROD","BM",4/1/2010 0:00:00
79,"Zande","GRN / ROD","BM",4/1/2010 0:00:00
80,"Gikuyu","GRN / ROD","BM",4/1/2010 0:00:00
84,"Chimborazo","GRN / ROD","BM",4/1/2010 0:00:00
84,"Ecuadorean","GRN / ROD","BM",4/1/2010 0:00:00
499,"Idne","GRN / ROD","BM",4/1/2010 0:00:00
84,"Highland: Chimborazo","GRN / ROD","BM",4/1/2010 0:00:00
85,"Black","GRN / ROD","BM",4/1/2010 0:00:00
85,"Black Lahu","GRN / ROD","BM",4/1/2010 0:00:00
85,"Khucong","GRN / ROD","BM",4/1/2010 0:00:00
85,"Loheirn","GRN / ROD","BM",4/1/2010 0:00:00
85,"Musser Dam","GRN / ROD","BM",4/1/2010 0:00:00
85,"Northern Lahu","GRN / ROD","BM",4/1/2010 0:00:00
86,"Kawa","GRN / ROD","BM",4/1/2010 0:00:00
86,"Parauk","GRN / ROD","BM",4/1/2010 0:00:00
86,"Va","GRN / ROD","BM",4/1/2010 0:00:00
86,"Wa Pwi","GRN / ROD","BM",4/1/2010 0:00:00
86,"Wakut","GRN / ROD","BM",4/1/2010 0:00:00
86,"Yo","GRN / ROD","BM",4/1/2010 0:00:00
87,"Basaa","GRN / ROD","BM",4/1/2010 0:00:00
90,"Dari: Kabuli","GRN / ROD","BM",4/1/2010 0:00:00
90,"Pashto","GRN / ROD","BM",4/1/2010 0:00:00
93,"Tswa","GRN / ROD","BM",4/1/2010 0:00:00
93,"Xitswa","GRN / ROD","BM",4/1/2010 0:00:00
97,"Bolivia","GRN / ROD","BM",4/1/2010 0:00:00
97,"Cochabamba","GRN / ROD","BM",4/1/2010 0:00:00
97,"Sucre","GRN / ROD","BM",4/1/2010 0:00:00
99,"Chiluba","GRN / ROD","BM",4/1/2010 0:00:00
99,"Luba Lulua","GRN / ROD","BM",4/1/2010 0:00:00
99,"Luba-kasai","GRN / ROD","BM",4/1/2010 0:00:00
99,"Tsiluba","GRN / ROD","BM",4/1/2010 0:00:00
100,"Gimbunda","GRN / ROD","BM",4/1/2010 0:00:00
100,"Kimbunda","GRN / ROD","BM",4/1/2010 0:00:00
100,"Mpuun","GRN / ROD","BM",4/1/2010 0:00:00
459,"Wanitabi","GRN / ROD","BM",4/1/2010 0:00:00
461,"Kafe","GRN / ROD","BM",4/1/2010 0:00:00
461,"Kamano","GRN / ROD","BM",4/1/2010 0:00:00
464,"Barabuna","GRN / ROD","BM",4/1/2010 0:00:00
464,"Kamanakira","GRN / ROD","BM",4/1/2010 0:00:00
464,"Suwaira","GRN / ROD","BM",4/1/2010 0:00:00
464,"Tantaina","GRN / ROD","BM",4/1/2010 0:00:00
466,"Foi","GRN / ROD","BM",4/1/2010 0:00:00
468,"Aron","GRN / ROD","BM",4/1/2010 0:00:00
468,"Egnda","GRN / ROD","BM",4/1/2010 0:00:00
468,"Karinj","GRN / ROD","BM",4/1/2010 0:00:00
468,"Kowae Te","GRN / ROD","BM",4/1/2010 0:00:00
468,"Nembi","GRN / ROD","BM",4/1/2010 0:00:00
468,"Wala","GRN / ROD","BM",4/1/2010 0:00:00
468,"Waola","GRN / ROD","BM",4/1/2010 0:00:00
470,"Harengan","GRN / ROD","BM",4/1/2010 0:00:00
470,"Sori-harengan","GRN / ROD","BM",4/1/2010 0:00:00
471,"Leipon","GRN / ROD","BM",4/1/2010 0:00:00
471,"Pitjilu","GRN / ROD","BM",4/1/2010 0:00:00
472,"Pak-tong","GRN / ROD","BM",4/1/2010 0:00:00
474,"Togo","GRN / ROD","BM",4/1/2010 0:00:00
476,"Melpa","GRN / ROD","BM",4/1/2010 0:00:00
478,"Chechek","GRN / ROD","BM",4/1/2010 0:00:00
478,"Chekek","GRN / ROD","BM",4/1/2010 0:00:00
478,"Drehet","GRN / ROD","BM",4/1/2010 0:00:00
478,"Khehek","GRN / ROD","BM",4/1/2010 0:00:00
478,"Khekek","GRN / ROD","BM",4/1/2010 0:00:00
478,"Ndrenet","GRN / ROD","BM",4/1/2010 0:00:00
480,"Lesau","GRN / ROD","BM",4/1/2010 0:00:00
481,"Bahasa Malay","GRN / ROD","BM",4/1/2010 0:00:00
481,"Bahasa Malaysia","GRN / ROD","BM",4/1/2010 0:00:00
481,"Bahasa Malayu","GRN / ROD","BM",4/1/2010 0:00:00
481,"Bahasa Melayu","GRN / ROD","BM",4/1/2010 0:00:00
481,"Melaju","GRN / ROD","BM",4/1/2010 0:00:00
481,"Standard Malay","GRN / ROD","BM",4/1/2010 0:00:00
483,"Choco","GRN / ROD","BM",4/1/2010 0:00:00
483,"Choco del Darien","GRN / ROD","BM",4/1/2010 0:00:00
483,"Epera","GRN / ROD","BM",4/1/2010 0:00:00
486,"Ixil","GRN / ROD","BM",4/1/2010 0:00:00
486,"Ixil, Nebaj","GRN / ROD","BM",4/1/2010 0:00:00
487,"Lamet","GRN / ROD","BM",4/1/2010 0:00:00
488,"Khmu","GRN / ROD","BM",4/1/2010 0:00:00
489,"Karen S'gaw","GRN / ROD","BM",4/1/2010 0:00:00
489,"Sgaw","GRN / ROD","BM",4/1/2010 0:00:00
489,"Sgaw: Mountain Dialect","GRN / ROD","BM",4/1/2010 0:00:00
490,"Omkoi","GRN / ROD","BM",4/1/2010 0:00:00
491,"Chuan","GRN / ROD","BM",4/1/2010 0:00:00
492,"Hmong, Njua","GRN / ROD","BM",4/1/2010 0:00:00
492,"Striped Miao","GRN / ROD","BM",4/1/2010 0:00:00
495,"Labu","GRN / ROD","BM",4/1/2010 0:00:00
499,"Iare","GRN / ROD","BM",4/1/2010 0:00:00
378,"Womsis","GRN / ROD","BM",4/1/2010 0:00:00
379,"Motu, Hiri","GRN / ROD","BM",4/1/2010 0:00:00
382,"Urat","GRN / ROD","BM",4/1/2010 0:00:00
382,"Urat I","GRN / ROD","BM",4/1/2010 0:00:00
382,"Urat Ii","GRN / ROD","BM",4/1/2010 0:00:00
382,"Urat Iii","GRN / ROD","BM",4/1/2010 0:00:00
383,"Lundaje","GRN / ROD","BM",4/1/2010 0:00:00
383,"Murut","GRN / ROD","BM",4/1/2010 0:00:00
384,"Cadazan","GRN / ROD","BM",4/1/2010 0:00:00
384,"Dusun, Central","GRN / ROD","BM",4/1/2010 0:00:00
384,"Kota Belud","GRN / ROD","BM",4/1/2010 0:00:00
384,"Ranau","GRN / ROD","BM",4/1/2010 0:00:00
384,"Ulu Tuaran","GRN / ROD","BM",4/1/2010 0:00:00
385,"Iowa","GRN / ROD","BM",4/1/2010 0:00:00
385,"Lower Bamu","GRN / ROD","BM",4/1/2010 0:00:00
385,"Owera","GRN / ROD","BM",4/1/2010 0:00:00
386,"Bibisa","GRN / ROD","BM",4/1/2010 0:00:00
386,"Foiyafoiya","GRN / ROD","BM",4/1/2010 0:00:00
386,"Haroi","GRN / ROD","BM",4/1/2010 0:00:00
386,"Upper Bamu","GRN / ROD","BM",4/1/2010 0:00:00
392,"Chalchitec","GRN / ROD","BM",4/1/2010 0:00:00
392,"Coyotin","GRN / ROD","BM",4/1/2010 0:00:00
394,"Chuj, San Sebastian Coatan","GRN / ROD","BM",4/1/2010 0:00:00
394,"S Sebastian Coatan Chuj","GRN / ROD","BM",4/1/2010 0:00:00
394,"Southern Chuj","GRN / ROD","BM",4/1/2010 0:00:00
396,"Shanghai Chinese","GRN / ROD","BM",4/1/2010 0:00:00
396,"Suchow","GRN / ROD","BM",4/1/2010 0:00:00
397,"Madja Ngai","GRN / ROD","BM",4/1/2010 0:00:00
397,"Madji-ngai","GRN / ROD","BM",4/1/2010 0:00:00
397,"Madjingay","GRN / ROD","BM",4/1/2010 0:00:00
397,"Madjingaye","GRN / ROD","BM",4/1/2010 0:00:00
397,"Majinngay","GRN / ROD","BM",4/1/2010 0:00:00
397,"Sar","GRN / ROD","BM",4/1/2010 0:00:00
401,"Southern Chin","GRN / ROD","BM",4/1/2010 0:00:00
404,"Kayah, Western","GRN / ROD","BM",4/1/2010 0:00:00
404,"Kayay","GRN / ROD","BM",4/1/2010 0:00:00
405,"Surinams","GRN / ROD","BM",4/1/2010 0:00:00
405,"Talkie Talkie","GRN / ROD","BM",4/1/2010 0:00:00
407,"Eastern Pocomchi","GRN / ROD","BM",4/1/2010 0:00:00
407,"Orien.: S.cristobal Ve","GRN / ROD","BM",4/1/2010 0:00:00
407,"Pocomchi","GRN / ROD","BM",4/1/2010 0:00:00
407,"Pocomchi Sureno","GRN / ROD","BM",4/1/2010 0:00:00
407,"Pokomchi, Eastern","GRN / ROD","BM",4/1/2010 0:00:00
407,"Purulha Pocomchi","GRN / ROD","BM",4/1/2010 0:00:00
407,"San Cristobal Verapaz","GRN / ROD","BM",4/1/2010 0:00:00
407,"Southern Pocomchi","GRN / ROD","BM",4/1/2010 0:00:00
407,"Tactic Pocomchi","GRN / ROD","BM",4/1/2010 0:00:00
407,"Tamahu Pocomchi","GRN / ROD","BM",4/1/2010 0:00:00
407,"Tucuru Pocomchi","GRN / ROD","BM",4/1/2010 0:00:00
408,"Kolor","GRN / ROD","BM",4/1/2010 0:00:00
408,"N. Borneo","GRN / ROD","BM",4/1/2010 0:00:00
408,"Sabah","GRN / ROD","BM",4/1/2010 0:00:00
408,"Sa'lilir","GRN / ROD","BM",4/1/2010 0:00:00
114,"San Felipe Otlaltepec","GRN / ROD","BM",4/1/2010 0:00:00
119,"Malemute Eskimo","GRN / ROD","BM",4/1/2010 0:00:00
120,"Aleutian Chain","GRN / ROD","BM",4/1/2010 0:00:00
120,"Pribilof Aleut","GRN / ROD","BM",4/1/2010 0:00:00
120,"Unalaskan","GRN / ROD","BM",4/1/2010 0:00:00
121,"Ahtena","GRN / ROD","BM",4/1/2010 0:00:00
121,"Ahtna Athabascan","GRN / ROD","BM",4/1/2010 0:00:00
122,"Fort Yukon Gwich’in","GRN / ROD","BM",4/1/2010 0:00:00
122,"Fort Yukon Gwich'in","GRN / ROD","BM",4/1/2010 0:00:00
122,"Fort Yukon Kutchin","GRN / ROD","BM",4/1/2010 0:00:00
122,"Gwich`in","GRN / ROD","BM",4/1/2010 0:00:00
122,"Takudh","GRN / ROD","BM",4/1/2010 0:00:00
123,"Tsimpshan","GRN / ROD","BM",4/1/2010 0:00:00
123,"Tsimshian","GRN / ROD","BM",4/1/2010 0:00:00
124,"Haida, Northern","GRN / ROD","BM",4/1/2010 0:00:00
125,"Tlingit","GRN / ROD","BM",4/1/2010 0:00:00
129,"Gourmanchema","GRN / ROD","BM",4/1/2010 0:00:00
134,"Kindandi","GRN / ROD","BM",4/1/2010 0:00:00
135,"Swahili","GRN / ROD","BM",4/1/2010 0:00:00
137,"Masana","GRN / ROD","BM",4/1/2010 0:00:00
137,"West Masa: Yagwa","GRN / ROD","BM",4/1/2010 0:00:00
137,"Yagwa","GRN / ROD","BM",4/1/2010 0:00:00
137,"Yagwe","GRN / ROD","BM",4/1/2010 0:00:00
138,"Matai","GRN / ROD","BM",4/1/2010 0:00:00
140,"Bamba","GRN / ROD","BM",4/1/2010 0:00:00
143,"Jieeng","GRN / ROD","BM",4/1/2010 0:00:00
144,"Maninkakan, Western","GRN / ROD","BM",4/1/2010 0:00:00
144,"Meleke","GRN / ROD","BM",4/1/2010 0:00:00
145,"Kikusu","GRN / ROD","BM",4/1/2010 0:00:00
145,"Tetela","GRN / ROD","BM",4/1/2010 0:00:00
145,"Tshitetela","GRN / ROD","BM",4/1/2010 0:00:00
271,"Caluyanun","GRN / ROD","BM",4/1/2010 0:00:00
273,"Matidsaug","GRN / ROD","BM",4/1/2010 0:00:00
273,"Matig-salud","GRN / ROD","BM",4/1/2010 0:00:00
273,"Matigsalug: Matig-salug","GRN / ROD","BM",4/1/2010 0:00:00
286,"Wolaytta","GRN / ROD","BM",4/1/2010 0:00:00
289,"Koronadal","GRN / ROD","BM",4/1/2010 0:00:00
291,"Bandjani","GRN / ROD","BM",4/1/2010 0:00:00
291,"Bandjavi","GRN / ROD","BM",4/1/2010 0:00:00
291,"Njebi","GRN / ROD","BM",4/1/2010 0:00:00
291,"Yinsebi","GRN / ROD","BM",4/1/2010 0:00:00
292,"Mongolian, Halh","GRN / ROD","BM",4/1/2010 0:00:00
293,"Sulu","GRN / ROD","BM",4/1/2010 0:00:00
296,"Lapuyan Subanun","GRN / ROD","BM",4/1/2010 0:00:00
296,"Subanun, Lapuyan","GRN / ROD","BM",4/1/2010 0:00:00
299,"Tiruray","GRN / ROD","BM",4/1/2010 0:00:00
300,"Binukid","GRN / ROD","BM",4/1/2010 0:00:00
301,"Minor: Aklan","GRN / ROD","BM",4/1/2010 0:00:00
306,"Yanesha'","GRN / ROD","BM",4/1/2010 0:00:00
312,"Koma, Central","GRN / ROD","BM",4/1/2010 0:00:00
312,"Komo","GRN / ROD","BM",4/1/2010 0:00:00
313,"Kwama","GRN / ROD","BM",4/1/2010 0:00:00
314,"Rade","GRN / ROD","BM",4/1/2010 0:00:00
316,"Glaro-twabo","GRN / ROD","BM",4/1/2010 0:00:00
316,"Twabo","GRN / ROD","BM",4/1/2010 0:00:00
321,"Inuit, Western Canadian","GRN / ROD","BM",4/1/2010 0:00:00
321,"Inuvialuktun","GRN / ROD","BM",4/1/2010 0:00:00
327,"Fulkunda","GRN / ROD","BM",4/1/2010 0:00:00
327,"Kunda","GRN / ROD","BM",4/1/2010 0:00:00
327,"Pouhl","GRN / ROD","BM",4/1/2010 0:00:00
327,"Pular","GRN / ROD","BM",4/1/2010 0:00:00
328,"Hualapai","GRN / ROD","BM",4/1/2010 0:00:00
328,"Hualpai","GRN / ROD","BM",4/1/2010 0:00:00
328,"Hwalbã¡y","GRN / ROD","BM",4/1/2010 0:00:00
328,"Pai","GRN / ROD","BM",4/1/2010 0:00:00
340,"Chinese Hakka","GRN / ROD","BM",4/1/2010 0:00:00
340,"Khe","GRN / ROD","BM",4/1/2010 0:00:00
343,"Hima","GRN / ROD","BM",4/1/2010 0:00:00
343,"Ihima","GRN / ROD","BM",4/1/2010 0:00:00
344,"Bassa Nge","GRN / ROD","BM",4/1/2010 0:00:00
344,"Nupe Tako","GRN / ROD","BM",4/1/2010 0:00:00
345,"Sinhala","GRN / ROD","BM",4/1/2010 0:00:00
349,"Bahdinani","GRN / ROD","BM",4/1/2010 0:00:00
349,"Kermanji","GRN / ROD","BM",4/1/2010 0:00:00
349,"Kirdasi","GRN / ROD","BM",4/1/2010 0:00:00
349,"Kirmancha","GRN / ROD","BM",4/1/2010 0:00:00
349,"Northern Kurdish","GRN / ROD","BM",4/1/2010 0:00:00
350,"Menya","GRN / ROD","BM",4/1/2010 0:00:00
350,"Ngkwodi","GRN / ROD","BM",4/1/2010 0:00:00
351,"Inari ""lappish""","GRN / ROD","BM",4/1/2010 0:00:00
352,"Chigaranga","GRN / ROD","BM",4/1/2010 0:00:00
352,"Chikaranga","GRN / ROD","BM",4/1/2010 0:00:00
352,"Cishona","GRN / ROD","BM",4/1/2010 0:00:00
352,"Ciuaranga","GRN / ROD","BM",4/1/2010 0:00:00
352,"Vakaranga","GRN / ROD","BM",4/1/2010 0:00:00
353,"Inuktitut, North Alaskan","GRN / ROD","BM",4/1/2010 0:00:00
353,"North Slope Inupiatun","GRN / ROD","BM",4/1/2010 0:00:00
353,"Point Barrow","GRN / ROD","BM",4/1/2010 0:00:00
354,"Lumuila","GRN / ROD","BM",4/1/2010 0:00:00
355,"Kewe","GRN / ROD","BM",4/1/2010 0:00:00
355,"Samerigi","GRN / ROD","BM",4/1/2010 0:00:00
356,"Dom","GRN / ROD","BM",4/1/2010 0:00:00
356,"Tabare-dom","GRN / ROD","BM",4/1/2010 0:00:00
358,"Abine","GRN / ROD","BM",4/1/2010 0:00:00
358,"Baj","GRN / ROD","BM",4/1/2010 0:00:00
358,"Banz","GRN / ROD","BM",4/1/2010 0:00:00
358,"Kip","GRN / ROD","BM",4/1/2010 0:00:00
358,"Kongabill","GRN / ROD","BM",4/1/2010 0:00:00
358,"Kudjip","GRN / ROD","BM",4/1/2010 0:00:00
358,"Kullull","GRN / ROD","BM",4/1/2010 0:00:00
358,"Kurumul","GRN / ROD","BM",4/1/2010 0:00:00
358,"Modemil","GRN / ROD","BM",4/1/2010 0:00:00
358,"North Wahgi","GRN / ROD","BM",4/1/2010 0:00:00
358,"Robil","GRN / ROD","BM",4/1/2010 0:00:00
358,"Sikmil","GRN / ROD","BM",4/1/2010 0:00:00
358,"Wahgi","GRN / ROD","BM",4/1/2010 0:00:00
358,"Wak","GRN / ROD","BM",4/1/2010 0:00:00
358,"Yuwe","GRN / ROD","BM",4/1/2010 0:00:00
359,"Hova","GRN / ROD","BM",4/1/2010 0:00:00
359,"Malagache","GRN / ROD","BM",4/1/2010 0:00:00
359,"Malagash","GRN / ROD","BM",4/1/2010 0:00:00
359,"Merina","GRN / ROD","BM",4/1/2010 0:00:00
362,"Tembagla","GRN / ROD","BM",4/1/2010 0:00:00
363,"Samareno","GRN / ROD","BM",4/1/2010 0:00:00
363,"Waray-waray","GRN / ROD","BM",4/1/2010 0:00:00
365,"Khmer, Central","GRN / ROD","BM",4/1/2010 0:00:00
366,"Hailam","GRN / ROD","BM",4/1/2010 0:00:00
366,"Hainan","GRN / ROD","BM",4/1/2010 0:00:00
366,"Hylam","GRN / ROD","BM",4/1/2010 0:00:00
366,"Qiongwen Hua","GRN / ROD","BM",4/1/2010 0:00:00
366,"Wenchang","GRN / ROD","BM",4/1/2010 0:00:00
367,"Irantxe","GRN / ROD","BM",4/1/2010 0:00:00
369,"Chinautla Pocomam","GRN / ROD","BM",4/1/2010 0:00:00
369,"Mixco Pocomam","GRN / ROD","BM",4/1/2010 0:00:00
369,"Northern Pocomam","GRN / ROD","BM",4/1/2010 0:00:00
369,"Pocomam Norteno","GRN / ROD","BM",4/1/2010 0:00:00
369,"Pokomam, Central","GRN / ROD","BM",4/1/2010 0:00:00
369,"Poqomam","GRN / ROD","BM",4/1/2010 0:00:00
371,"Cabecar","GRN / ROD","BM",4/1/2010 0:00:00
373,"Parikoto","GRN / ROD","BM",4/1/2010 0:00:00
373,"Waiwai","GRN / ROD","BM",4/1/2010 0:00:00
377,"Supari","GRN / ROD","BM",4/1/2010 0:00:00
378,"Balif","GRN / ROD","BM",4/1/2010 0:00:00
378,"Ilahita","GRN / ROD","BM",4/1/2010 0:00:00
378,"Walahuta","GRN / ROD","BM",4/1/2010 0:00:00
163,"Gilbert Island","GRN / ROD","BM",4/1/2010 0:00:00
163,"Kiribati","GRN / ROD","BM",4/1/2010 0:00:00
166,"Shoko","GRN / ROD","BM",4/1/2010 0:00:00
166,"Tschokloe","GRN / ROD","BM",4/1/2010 0:00:00
166,"Uchokwe","GRN / ROD","BM",4/1/2010 0:00:00
166,"Utshokwe","GRN / ROD","BM",4/1/2010 0:00:00
167,"Huehuetla Otomi","GRN / ROD","BM",4/1/2010 0:00:00
167,"Otomi, Eastern","GRN / ROD","BM",4/1/2010 0:00:00
167,"Sierra Otomi","GRN / ROD","BM",4/1/2010 0:00:00
168,"Buende","GRN / ROD","BM",4/1/2010 0:00:00
168,"West Kongo","GRN / ROD","BM",4/1/2010 0:00:00
170,"Buamu","GRN / ROD","BM",4/1/2010 0:00:00
170,"Bwa","GRN / ROD","BM",4/1/2010 0:00:00
170,"Bwaba","GRN / ROD","BM",4/1/2010 0:00:00
170,"Ouarkoye","GRN / ROD","BM",4/1/2010 0:00:00
171,"Jita","GRN / ROD","BM",4/1/2010 0:00:00
182,"Amdo, Hbrogpa","GRN / ROD","BM",4/1/2010 0:00:00
182,"Tibetan","GRN / ROD","BM",4/1/2010 0:00:00
185,"Fukien","GRN / ROD","BM",4/1/2010 0:00:00
186,"Chao Chow","GRN / ROD","BM",4/1/2010 0:00:00
186,"Chao-shan","GRN / ROD","BM",4/1/2010 0:00:00
187,"Manyika","GRN / ROD","BM",4/1/2010 0:00:00
187,"North East","GRN / ROD","BM",4/1/2010 0:00:00
188,"Central Oromo","GRN / ROD","BM",4/1/2010 0:00:00
188,"Mecha","GRN / ROD","BM",4/1/2010 0:00:00
188,"Western Oromo","GRN / ROD","BM",4/1/2010 0:00:00
190,"Akawaio","GRN / ROD","BM",4/1/2010 0:00:00
190,"Kapon","GRN / ROD","BM",4/1/2010 0:00:00
194,"Cree","GRN / ROD","BM",4/1/2010 0:00:00
194,"Cree, Plains","GRN / ROD","BM",4/1/2010 0:00:00
199,"Guro","GRN / ROD","BM",4/1/2010 0:00:00
201,"Laizo","GRN / ROD","BM",4/1/2010 0:00:00
201,"Laizo Chin","GRN / ROD","BM",4/1/2010 0:00:00
203,"Hocak","GRN / ROD","BM",4/1/2010 0:00:00
206,"Phende","GRN / ROD","BM",4/1/2010 0:00:00
207,"Lucazi","GRN / ROD","BM",4/1/2010 0:00:00
207,"Ngangela","GRN / ROD","BM",4/1/2010 0:00:00
208,"Apayao, Western","GRN / ROD","BM",4/1/2010 0:00:00
213,"Dhegiha","GRN / ROD","BM",4/1/2010 0:00:00
213,"Omaha-ponca","GRN / ROD","BM",4/1/2010 0:00:00
213,"Thegiha","GRN / ROD","BM",4/1/2010 0:00:00
215,"Klao","GRN / ROD","BM",4/1/2010 0:00:00
216,"Isleta Pueblo","GRN / ROD","BM",4/1/2010 0:00:00
216,"Southern Tiwa","GRN / ROD","BM",4/1/2010 0:00:00
216,"Tigua","GRN / ROD","BM",4/1/2010 0:00:00
216,"Tiwa","GRN / ROD","BM",4/1/2010 0:00:00
216,"Tiwa, Southern","GRN / ROD","BM",4/1/2010 0:00:00
218,"Moses","GRN / ROD","BM",4/1/2010 0:00:00
218,"Okanagan","GRN / ROD","BM",4/1/2010 0:00:00
220,"Adasen","GRN / ROD","BM",4/1/2010 0:00:00
220,"Lamao","GRN / ROD","BM",4/1/2010 0:00:00
220,"Langanilan","GRN / ROD","BM",4/1/2010 0:00:00
220,"Luba","GRN / ROD","BM",4/1/2010 0:00:00
220,"Manobo","GRN / ROD","BM",4/1/2010 0:00:00
220,"Tiempo","GRN / ROD","BM",4/1/2010 0:00:00
225,"Ngambay","GRN / ROD","BM",4/1/2010 0:00:00
226,"Kpelle, Liberia","GRN / ROD","BM",4/1/2010 0:00:00
226,"Totota","GRN / ROD","BM",4/1/2010 0:00:00
230,"Agaidika","GRN / ROD","BM",4/1/2010 0:00:00
230,"Lemhi","GRN / ROD","BM",4/1/2010 0:00:00
230,"Shoshoni","GRN / ROD","BM",4/1/2010 0:00:00
230,"Tukudika","GRN / ROD","BM",4/1/2010 0:00:00
231,"Muskogee","GRN / ROD","BM",4/1/2010 0:00:00
231,"Mvskoke","GRN / ROD","BM",4/1/2010 0:00:00
231,"Yamasee","GRN / ROD","BM",4/1/2010 0:00:00
232,"Itawit","GRN / ROD","BM",4/1/2010 0:00:00
232,"Risal","GRN / ROD","BM",4/1/2010 0:00:00
234,"Cashibo-Cacataibo","GRN / ROD","BM",4/1/2010 0:00:00
236,"Lega-shabunda","GRN / ROD","BM",4/1/2010 0:00:00
237,"Akimel O'odham","GRN / ROD","BM",4/1/2010 0:00:00
241,"Haw","GRN / ROD","BM",4/1/2010 0:00:00
241,"Ho","GRN / ROD","BM",4/1/2010 0:00:00
242,"Bhili","GRN / ROD","BM",4/1/2010 0:00:00
242,"Mauchi Bhili","GRN / ROD","BM",4/1/2010 0:00:00
242,"Mawchi","GRN / ROD","BM",4/1/2010 0:00:00
242,"Vasave","GRN / ROD","BM",4/1/2010 0:00:00
243,"Goajira","GRN / ROD","BM",4/1/2010 0:00:00
243,"Wayuu","GRN / ROD","BM",4/1/2010 0:00:00
244,"Sutho","GRN / ROD","BM",4/1/2010 0:00:00
249,"Warao","GRN / ROD","BM",4/1/2010 0:00:00
257,"Brookes Point","GRN / ROD","BM",4/1/2010 0:00:00
258,"Agutainon","GRN / ROD","BM",4/1/2010 0:00:00
260,"Mapun","GRN / ROD","BM",4/1/2010 0:00:00
261,"Kalamian","GRN / ROD","BM",4/1/2010 0:00:00
261,"Kalamianon","GRN / ROD","BM",4/1/2010 0:00:00
261,"Karamiananen","GRN / ROD","BM",4/1/2010 0:00:00
264,"Ilanum","GRN / ROD","BM",4/1/2010 0:00:00
264,"Iranun","GRN / ROD","BM",4/1/2010 0:00:00
264,"Lanao","GRN / ROD","BM",4/1/2010 0:00:00
267,"Ilianon","GRN / ROD","BM",4/1/2010 0:00:00
267,"Pulengeyen","GRN / ROD","BM",4/1/2010 0:00:00
46,"Mezquital","GRN / ROD","BM",4/1/2010 0:00:00
47,"Brazil","GRN / ROD","BM",4/1/2010 0:00:00
