"PeopleID3","PeopName","Pronunciation","PeopNameSpanish","PeopNameGerman","PeopNamePortuguese","PeopNameFrench","PeopNameIndonesian","PeopNameThai","PeopNameHindi","ROP3_31Dec2009","ROP3","PeopleID2","JPScalePGACOld","JPScalePGAC","PercentChristianPGAC","PercentEvangelicalPGAC","LeastReachedPGAC","ROG3Largest","NbrCountries","PopulationPGAC","ROL3PGAC","RLG3PGAC","RaceCode","OmidCommunityName","OmidNCode","LargeSouthAsianLanguageROL3","Memo","Source","EditName","EditDate"
18493,"Hmong Dou","Hmong-Njah",,,,,,,,114104,114104,230,"3.2",4,11.00,9.46,,"CH",1,4100,"xxx",4,"MSY47a",,,,,,"BM",2/1/2001 0:00:00
18494,"Hmong Leng","Hmong-Leng",,,,,,,,114105,114105,230,"1.2",1,0.20,0.20,"Y","CH",1,318000,"mww",4,"MSY47a",,,,,,"BM",2/1/2001 0:00:00
18495,"Hmong Njua","Hmong-Juua",,,"Hmong njua",,,"?????????",,114106,114106,230,"3.1",4,9.37,4.57,,"VM",10,669300,"hnj",4,"MSY47a",,,,,,"BM",2/1/2001 0:00:00
18496,"Hmong Shuad","Hmong-Shoo-ah",,,"Hmong shuad",,,,,114107,114107,230,"1.2",1,1.00,0.90,"Y","CH",2,346400,"hmz",4,"MSY47a",,,,,,"BM",2/1/2001 0:00:00
18497,"Hmong Vron","Hmong-Vron",,,,,,,,114108,114108,230,"1.1",1,0.00,0.00,"Y","CH",1,5700,"hmd",4,"MSY47a",,,,,,"BM",2/1/2001 0:00:00
18498,"Hmu, Eastern","H-moo","Hmu, Oriental","Hmu, Östliche",,"Hmu / miao de l'Est","Hmu, Timur",,,114109,114109,230,"1.2",1,3.00,0.22,"Y","CH",1,579000,"hmq",4,"MSY47a",,,,,,"BM",2/1/2001 0:00:00
18499,"Hmu, Northern","H-moo","Hmu, Norte","Hmu, Nördliche",,"Hmu / miao du Nord","Hmu, Utara",,,114110,114110,230,"1.2",1,0.30,0.25,"Y","CH",1,2041000,"hea",4,"MSY47a",,,,,,"BM",2/1/2001 0:00:00
18500,"Hongjin Tai","Hong-jin-Tie",,,,,,,,114111,114111,295,"1.2",1,1.50,1.40,"Y","CH",1,95000,"tiz",4,"MSY49a",,,,,,"BM",2/1/2001 0:00:00
18501,"Miao, Hua","Hwa-Meow",,,"Miao hua",,,,,114112,114112,230,"1.2",1,0.20,0.17,"Y","CH",2,771200,"cqd",4,"MSY47a",,,,,,"BM",2/1/2001 0:00:00
18502,"Huayao Tai","Hwa-yaow-Tie",,,,,,,,114113,114113,295,"1.2",1,0.30,0.28,"Y","CH",1,88000,"khb",2,"MSY49z",,,,,,"BM",2/1/2001 0:00:00
18503,"Indonesian","In-do-nee-seun","Indonesio","Indonesier",,"Indonésien","Indonesia",,,114115,114115,215,"3.2",4,16.51,9.05,,"ID",17,6502100,"ind",6,"MSY44k",,,,,,"BM",2/1/2001 0:00:00
18504,"Iu Mien, Changping","Yoo-Mee-en, Chung-ping",,,,,,,,114116,114116,319,"1.1",1,0.00,0.00,"Y","CH",1,29000,"ium",4,"MSY47b",,,,,,"BM",2/1/2001 0:00:00
18505,"Iu Mien, Hunan","Yoo-Mee-en, Hoo-nahn",,,,,,,,114117,114117,319,"1.1",1,0.00,0.00,"Y","CH",1,217000,"ium",4,"MSY47b",,,,,,"BM",2/1/2001 0:00:00
18506,"Iu Mien, Luoxiang","Yoo-Mee-en, Luoh-sheung",,,,,,,,114118,114118,319,"1.2",1,0.50,0.38,"Y","CH",1,4900,"ium",4,"MSY47b",,,,,,"BM",2/1/2001 0:00:00
18507,"Jiarong, Chabao","Gee-ah-rong, Cha-baow",,,,,,,,114119,114119,304,"1.1",1,0.00,0.00,"Y","CH",1,18000,"jya",2,"MSY50z",,,,,,"BM",2/1/2001 0:00:00
18508,"Jiarong, Guanyingqiao","Gee-ah-rong, Gwan-ying-cheeow",,,,,,,,114120,114120,304,"1.1",1,0.00,0.00,"Y","CH",1,7700,"jiq",2,"MSY50z",,,,,,"BM",2/1/2001 0:00:00
18509,"Jiarong, Shangzhai","Gee-ah-rong, Shang-jai",,,,,,,,114121,114121,304,"1.1",1,0.00,0.00,"Y","CH",1,5100,"jih",2,"MSY50z",,,,,,"BM",2/1/2001 0:00:00
18510,"Jiarong, Sidabao","Gee-ah-rong, See-da-baow",,,,,,,,114122,114122,304,"1.1",1,0.00,0.00,"Y","CH",1,6900,"jiq",2,"MSY50z",,,,,,"BM",2/1/2001 0:00:00
18511,"Jiarong, Situ","Gee-ah-rong, See-too",,,,,,,,114123,114123,304,"1.2",1,0.02,0.02,"Y","CH",1,201000,"jya",2,"MSY50z",,,,,,"BM",2/1/2001 0:00:00
18512,"Jiasou","Jeeah-souh",,,,,,,,114124,114124,317,"1.1",1,0.00,0.00,"Y","CH",1,39000,"ysn",4,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18514,"Jino","Jee-nor",,,,,,,,114127,114127,317,"1.2",1,3.00,2.00,"Y","CH",1,11000,"jiu",4,"MSY50z",,,,,,"BM",2/1/2001 0:00:00
18515,"Jino, Buyuan","Jee-nor, Boo-yooahn",,,,,,,,114128,114128,317,"1.2",1,2.00,1.58,"Y","CH",1,1600,"jiy",4,"MSY50z",,,,,,"BM",2/1/2001 0:00:00
18516,"Kadu, Thet",,,,,,,,,114129,114129,185,"3.2",5,29.48,27.21,,"CH",2,189000,"xxx",4,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18517,"Kazak, Qinghai","Kar-zark, Ching-hai",,,,,,,,114131,114131,202,"1.1",1,0.00,0.00,"Y","CH",1,3600,"kaz",6,"MSY41e",,,,,,"BM",7/16/2003 0:00:00
18518,"Keji","Kerr-jee",,,,,,,,114132,114132,162,"1.1",1,0.00,0.00,"Y","CH",1,2500,"bod",6,"MSY50r",,,,,,"BM",2/1/2001 0:00:00
18519,"Kemei","Keh-may",,,,,,,,114133,114133,239,"1.1",1,0.00,0.00,"Y","CH",1,1600,"kfj",4,"AUG03z",,,,,,"BM",2/1/2001 0:00:00
18520,"Keriya","Kerr-yah",,,,,,,,114134,114134,313,"1.1",1,0.00,0.00,"Y","CH",1,700,"uig",6,"MSY41z",,,,,,"BM",2/1/2001 0:00:00
18522,"Khampa, Eastern","Kum-ba","Khampa, Oriental","Khampa, Östliche","Khampa oriental","Khampa de l'Est","Khampa, Timur",,"????, ???????",114136,114136,304,"1.2",1,0.04,0.04,"Y","CH",2,1558700,"khg",2,"MSY50r","Khampa Tibetan","KHG",,,,"BM",2/1/2001 0:00:00
18523,"Khampa, Northern","Kum-ba","Khampa, Norte","Khampa, Nördliche",,"Khampa du Nord","Khampa, Utara",,,114137,114137,304,"1.2",1,0.05,0.05,"Y","CH",1,147000,"khg",2,"MSY50r",,,,,,"BM",2/1/2001 0:00:00
18524,"Khampa, Western","Kum-ba","Khampa, Occidental","Khampa, Westliche",,"Khampa de l'Ouest","Khampa, Barat",,,114138,114138,304,"1.1",1,0.01,0.01,"Y","CH",1,260000,"khg",2,"MSY50r",,,,,,"BM",2/1/2001 0:00:00
18525,"Kiong Nai","Chee-ong-Nai",,,,,,,,114140,114140,319,"3.1",4,4.50,4.50,,"CH",1,2400,"pnu",4,"MSY47b",,,,,,"BM",2/1/2001 0:00:00
18526,"Kong Ge","Kong-Ger",,,,,,,,114141,114141,239,"1.1",1,0.00,0.00,"Y","CH",1,1800,"kkn",4,"AUG03z",,,,,,"BM",2/1/2001 0:00:00
18527,"Kuan","Khoo-ahn",,,,,,,,114142,114142,239,"1.1",1,0.00,0.00,"Y","LA",1,3800,"uan",4,"AUG03z",,,,,,"BM",1/12/2004 0:00:00
18528,"Kucong","Koo-tsung",,,,,,,,114143,114143,317,"1.2",1,2.00,1.23,"Y","CH",2,50800,"lkc",2,"MSY50i",,,,"Change ROP2 from C0089 to C0229",,"DS",1/20/2009 0:00:00
18529,"Kyakala","Key-ah-kah-lah",,,,,,,,114144,114144,107,"1.1",1,0.00,0.00,"Y","CH",1,2900,"cmn",7,"MSY41i",,,,,,"BM",2/1/2001 0:00:00
18530,"Labapo","Lah-ba-po",,,,,,,,114146,114146,317,"1.1",1,0.00,0.00,"Y","CH",1,8200,"ysn",4,"MSY50z",,,,,,"BM",2/1/2001 0:00:00
18531,"Lagou","Lah-gaow",,,,,,,,114147,114147,317,"3.2",5,35.00,35.00,,"CH",1,7700,"yig",4,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18532,"Lahaula",,,,,,,,"??????",114148,114148,277,"1.1",1,0.00,0.00,"Y","CH",2,5300,"lbf",2,"MSY50r","Lahaula","LAHA",,,,"BM",1/3/2001 0:00:00
18533,"Lakkia","Lah-kee-uh",,,,,,,,114150,114150,319,"1.1",1,0.00,0.00,"Y","CH",1,13000,"lbc",4,"MSY47b",,,,,,"BM",2/1/2001 0:00:00
18534,"Lalu, Xinping","Lah-loo, Shin-ping",,,,,,,,114151,114151,317,"1.2",1,0.50,0.38,"Y","CH",1,50000,"yit",4,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18535,"Lalu, Xuzhang","Lah-loo, Shoo-jung",,,,,,,,114152,114152,317,"1.1",1,0.00,0.00,"Y","CH",1,5200,"yik",4,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18536,"Lalu, Yangliu","Lah-loo, Yung-leeooh",,,,,,,,114153,114153,317,"1.1",1,0.00,0.00,"Y","CH",1,47000,"ywl",4,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18537,"Laluo, Jiantou","Lah-loo, Jeeuhn-tow",,,,,,,,114154,114154,317,"1.2",1,2.00,0.06,"Y","CH",1,39000,"yik",4,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18538,"Laluo, Mishaba","Lah-loo, Mee-sha-bah",,,,,,,,114155,114155,317,"1.2",1,0.15,0.10,"Y","CH",1,669000,"yik",4,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18539,"Lami","La-mee",,,,,,,,114156,114156,185,"1.2",1,2.50,1.99,"Y","CH",1,129000,"yik",4,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18540,"Laowu","Laow-woo",,,,,,,,114157,114157,317,"1.1",1,0.00,0.00,"Y","CH",1,23000,"nos",4,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18541,"Lashi","Lah-shee",,,,,,,,114158,114158,317,"3.2",5,86.36,61.69,,"BM",2,36400,"lsi",1,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18542,"Lachi",,,,,,,,,114159,114159,295,"1.1",1,0.00,0.00,"Y","VM",2,13500,"lbt",4,"MSY49a",,,,,,"BM",2/1/2001 0:00:00
18543,"Lawa","Lah-wa",,,,,,,,114160,114160,239,"3.2",5,20.00,18.00,,"CH",1,68000,"lcp",2,"AUG03z",,,,,,"BM",2/1/2001 0:00:00
18544,"Lawu","Lah-woo",,,,,,,,114161,114161,317,"1.2",1,0.20,0.05,"Y","CH",1,25000,"yik",4,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18545,"Lemo","Lee-mo",,,,,,,,114162,114162,212,"1.1",1,0.00,0.00,"Y","CH",1,2700,"cmn",2,"MSY50l",,,,,,"BM",2/1/2001 0:00:00
18546,"Lesu","Leh-soo",,,,,,,,114163,114163,317,"1.2",1,0.10,0.03,"Y","CH",1,19000,"nos",4,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18547,"Lhoba, Bogar","Low-bar-Bo-gah",,,,,,,,114164,114164,317,"1.1",1,0.00,0.00,"Y","CH",1,4200,"adi",4,"MSY50z",,,,,,"BM",2/1/2001 0:00:00
18548,"Lhomi","Low-mee",,,,,,,"?????",114165,114165,304,"1.1",1,1.93,0.00,"Y","IN",3,4500,"lhm",2,"MSY50r","Lhomi","SSBA",,,,"BM",2/1/2001 0:00:00
18549,"Li, Bendi","Lee, Ben-dee",,,,,,,,114166,114166,211,"1.2",1,0.10,0.03,"Y","CH",1,78000,"lic",4,"MSY49z",,,,,,"BM",2/1/2001 0:00:00
18550,"Li, Ha","Lee, Ha",,,,,,,,114167,114167,211,"1.2",1,0.20,0.11,"Y","CH",1,684000,"lic",4,"MSY49z",,,,,,"BM",2/1/2001 0:00:00
18551,"Li, Jiamao","Lee, Jeeah-maow",,,,,,,,114168,114168,211,"1.2",1,0.20,0.06,"Y","CH",1,92000,"jio",4,"MSY49z",,,,,,"BM",2/1/2001 0:00:00
18552,"Li, Meifu","Lee, May-foo",,,,,,,,114169,114169,211,"1.2",1,0.10,0.03,"Y","CH",1,53000,"lic",4,"MSY49z",,,,,,"BM",2/1/2001 0:00:00
18553,"Li, Qi","Lee, Chee",,,,,,,,114170,114170,211,"1.2",1,0.20,0.14,"Y","CH",1,312000,"lic",4,"MSY49z",,,,,,"BM",2/1/2001 0:00:00
18554,"Limi","Lee-mee",,,,,,,,114171,114171,317,"1.1",1,0.00,0.00,"Y","CH",1,37000,"ylm",4,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18555,"Limin","Lee-min",,,,,,,,114172,114172,317,"1.2",1,0.15,0.13,"Y","CH",1,98000,"cmn",4,"MSY50#",,,,,,"BM",2/1/2001 0:00:00
18556,"Lingao","Lin-gaw",,,,,,,,114173,114173,211,"1.2",1,1.10,0.85,"Y","CH",1,669000,"onb",4,"MSY49z",,,,,,"BM",2/1/2001 0:00:00
18557,"Linghua","Ling-hwa",,,,,,,,114174,114174,161,"1.1",1,0.00,0.00,"Y","CH",1,26000,"cmn",4,"MSY42a",,,,,,"BM",2/1/2001 0:00:00
18558,"Lipo, Eastern","Lee-po","Lipo, Oriental","Lipo, Östliche",,"Lipo de l'Est","Lipo, Timur",,,114175,114175,317,"3.2",5,67.00,50.00,,"CH",1,114000,"lpo",1,"MSY50l",,,,,,"BM",2/1/2001 0:00:00
18559,"Lipo, Western","Lee-po","Lipo Occidental","Lipo, Westliche",,"Lipo de l'Ouest","Lipo, Barat",,,114176,114176,317,"1.2",1,1.50,1.00,"Y","CH",1,180000,"lpo",4,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18560,"Liude","Lee-ou-deh",,,,,,,,114177,114177,317,"1.1",1,0.00,0.00,"Y","CH",1,1800,"iii",4,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18561,"Liujia","Lee-u-jeeah",,,,,,,,114178,114178,161,"1.1",1,0.00,0.00,"Y","CH",1,4800,"cmn",4,"MSY42a",,,,,,"BM",2/1/2001 0:00:00
18562,"Liwu","Lee-woo",,,,,,,,114179,114179,317,"1.1",1,0.00,0.00,"Y","CH",1,5400,"iii",4,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18563,"Long","Long",,,,,,,,114180,114180,317,"1.1",1,0.00,0.00,"Y","CH",1,1700,"ysn",4,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18564,"Longjia","Long-jeeah",,,,,,,,114181,114181,161,"1.1",1,0.00,0.00,"Y","CH",1,4000,"cmn",4,"MSY42a",,,,,,"BM",2/1/2001 0:00:00
18565,"Lopi","Lo-pee",,,,,,,,114182,114182,260,"3.2",5,20.00,15.00,,"BM",1,5500,"lov",4,"MSY50i",,,,,,"BM",1/12/2004 0:00:00
18566,"Tai Lue","Tie-Leuu",,,"Tai lue",,,"????? ",,114183,114183,295,"1.2",1,0.38,0.22,"Y","CH",6,1349400,"khb",2,"MSY49z",,,,,,"BM",6/17/2003 0:00:00
18567,"Luoluopo, Central","Luoh-luoh-po","Lolopo, Central","Luoluopo, Zentral-",,"Luoluopo du Centre","Luoluopo, Tengah",,,114184,114184,317,"1.2",1,1.00,0.05,"Y","CH",1,447000,"ycl",4,"MSY50z",,,,,,"BM",2/1/2001 0:00:00
18568,"Luoluopo, Southeastern","Luoh-luoh-po","Lolopo, Sudeste","Luoluopo, Südöstliche",,"Luoluopo du Sud Est","Luoluopo, Tenggara",,,114185,114185,317,"1.1",1,0.00,0.00,"Y","CH",1,46000,"yso",4,"MSY50z",,,,,,"BM",2/1/2001 0:00:00
18569,"Luoluopo, Western","Luoh-luoh-po","Lolopo, Occidental","Luoluopo, Westliche",,"Luoluopo de l'Ouest","Luoluopo, Barat",,,114186,114186,317,"1.2",1,0.20,0.05,"Y","CH",1,245000,"ysp",4,"MSY50z",,,,,,"BM",2/1/2001 0:00:00
18570,"Luowu","Luoh-woo",,,,,,,,114187,114187,317,"1.1",1,0.00,0.00,"Y","CH",1,29000,"yig",4,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18571,"Luzu","Loo-zoo",,,,,,,,114188,114188,304,"1.1",1,0.00,0.00,"Y","CH",1,1200,"ers",2,"MSY50r",,,,,,"BM",2/1/2001 0:00:00
18572,"Malimasa","Ma-lee-ma-sa",,,,,,,,114189,114189,317,"1.1",1,0.00,0.00,"Y","CH",1,600,"nxq",2,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18573,"Manyak","Mahn-yahk",,,,,,,,114191,114191,304,"1.1",1,0.00,0.00,"Y","CH",1,2300,"ers",2,"MSY50r",,,,,,"BM",2/1/2001 0:00:00
18574,"Meng","Mung",,,,,,,,114193,114193,185,"3.1",4,6.00,4.88,,"CH",1,5100,"hni",4,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18575,"Mengwu","Mung-woo",,,,,,,,114194,114194,317,"1.1",1,0.00,0.00,"Y","CH",1,24000,"ysn",4,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18576,"Menia","Mee-nya",,,,,,,,114195,114195,304,"1.1",1,0.00,0.00,"Y","CH",1,1500,"ers",2,"MSY50r",,,,,,"BM",2/1/2001 0:00:00
18577,"Miao, Baishi","Meow, Bai-shi",,,,,,,,114196,114196,230,"1.1",1,0.00,0.00,"Y","CH",1,17000,"cmn",4,"MSY47a",,,,,,"BM",2/1/2001 0:00:00
18578,"Miao, Chuan","Meow, Chwun",,,,,,,,114197,114197,230,"2.2",3,5.50,1.50,,"CH",1,195000,"mww",4,"MSY47a",,,,,,"BM",2/1/2001 0:00:00
18579,"Miao, Enshi","Meow, En-shee",,,,,,,,114198,114198,230,"1.2",1,0.50,0.05,"Y","CH",1,663000,"cmn",4,"MSY47a",,,,,,"BM",2/1/2001 0:00:00
18580,"Miao, Guiyang Northern","Meow, Gway-yung","Miao, Guiyang Norte","Miao, Guiyang Nördliche",,"Miao / Guiyang du Nord","Miao, Guiyang Utara",,,114199,114199,230,"1.2",1,1.00,0.90,"Y","CH",1,140000,"huj",4,"MSY47a",,,,,,"BM",2/1/2001 0:00:00
18581,"Miao, Guiyang South Central","Meow, Gway-yung","Miao, Guiyang Sur Central","Miao, Guiyang Süd- Zentral-",,"Miao / Guiyang de Centre Sud","Miao, Guiyang Tengah Selatan",,,114200,114200,230,"1.1",1,0.00,0.00,"Y","CH",1,5800,"hmy",4,"MSY47a",,,,,,"BM",2/1/2001 0:00:00
18582,"Miao, Guiyang Southern","Meow, Gway-yung","Miao, Guiyang Sur","Miao, Guiyang Südliche",,"Miao / Guiyang du Sud","Miao, Guiyang Selatan",,,114201,114201,230,"3.2",4,10.00,9.00,,"CH",1,46000,"hmy",4,"MSY47a",,,,,,"BM",2/1/2001 0:00:00
18583,"Miao, Guiyang Southwestern","Meow, Gway-yung","Miao, Guiyang Sudoeste","Miao, Guiyang Süd-Westliche",,"Miao du Sud-Ouest de Guiyang","Miao, Guiyang Barat Daya",,,114202,114202,230,"3.1",4,3.00,2.40,,"CH",1,117000,"hmg",4,"MSY47a",,,,,,"BM",2/1/2001 0:00:00
18584,"Miao, Huishui Central","Meow, Hway-shway",,"Miao, Huishui Zentral-",,"Miao / Huishui du Centre","Miao, Huishui Tengah",,,114203,114203,230,"1.2",1,1.00,0.58,"Y","CH",1,66000,"hmc",4,"MSY47a",,,,,,"BM",2/1/2001 0:00:00
18585,"Miao, Huishui Eastern","Meow, Hway-shway","Miao, Huishui Oriental","Miao, Huishui Östliche",,"Miao / Huishui de l'Est","Miao, Huishui Timur",,,114204,114204,230,"1.2",1,0.50,0.27,"Y","CH",1,23000,"hme",4,"MSY47a",,,,,,"BM",2/1/2001 0:00:00
18586,"Miao, Huishui Northern","Meow, Hway-shway","Miao, Huishui Norte","Miao, Huishui Nördliche",,"Miao / Huishui du Nord","Miao, Huishui Utara",,,114205,114205,230,"1.2",1,1.00,0.05,"Y","CH",1,117000,"hmi",4,"MSY47a",,,,,,"BM",2/1/2001 0:00:00
18587,"Miao, Huishui Southwestern","Meow, Hway-shway","Miao, Huishui Sudoeste","Miao, Huishui Südwestliche",,"Miao / Huishui du Sud Ouest","Miao, Huishui Barat Daya",,,114206,114206,230,"1.1",1,0.00,0.00,"Y","CH",1,94000,"hmh",4,"MSY47a",,,,,,"BM",2/1/2001 0:00:00
18588,"Miao, Lupanshui","Meow, Loo-pahn-shway",,,,,,,,114207,114207,230,"1.2",1,4.00,2.00,"Y","CH",1,66000,"hsn",4,"MSY47a",,,,,,"BM",2/1/2001 0:00:00
18589,"Miao, Mashan Central","Meow, Ma-shahn",,"Miao, Mashan Zentral-",,"Miao / Mashan du Centre","Miao, Mashan Tengah",,,114208,114208,230,"1.2",1,1.00,0.25,"Y","CH",1,118000,"hmm",4,"MSY47a",,,,,,"BM",2/1/2001 0:00:00
18590,"Miao, Mashan Northern","Meow, Ma-shahn","Miao, Mashan Norte","Miao, Mashan Nördliche",,"Miao / Mashan du Nord","Miao, Mashan Utara",,,114209,114209,230,"1.1",1,0.00,0.00,"Y","CH",1,58000,"hmp",4,"MSY47a",,,,,,"BM",2/1/2001 0:00:00
18591,"Miao, Mashan Southern","Meow, Ma-shahn","Miao, Mashan Sur","Miao, Mashan Südliche",,"Miao / Mashan du Sud","Miao, Mashan Selatan",,,114210,114210,230,"1.1",1,0.00,0.00,"Y","CH",1,17000,"hma",4,"MSY47a",,,,,,"BM",2/1/2001 0:00:00
18592,"Miao, Mashan Western","Meow, Ma-shahn","Miao, Mashan Occidental","Miao, Mashan Westliche",,"Miao / Mashan de l'Ouest","Miao, Mashan Barat",,,114211,114211,230,"1.1",1,0.00,0.00,"Y","CH",1,23000,"hmw",4,"MSY47a",,,,,,"BM",2/1/2001 0:00:00
18593,"Micha","Mee-cha",,,,,,,,114212,114212,317,"1.1",1,0.00,0.00,"Y","CH",1,32000,"yiq",4,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18594,"Michi","Mee-chee",,,,,,,,114213,114213,317,"3.1",4,4.00,2.69,,"CH",1,38000,"cmn",4,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18595,"Miguba","Mih-goo-bah",,,,,,,,114214,114214,103,"1.1",1,0.00,0.00,"Y","CH",1,90,"adi",4,"MSY50z",,,,,,"BM",2/1/2001 0:00:00
18596,"Mili","Mee-lee",,,,,,,,114215,114215,317,"1.1",1,0.00,0.00,"Y","CH",1,30000,"ymh",4,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18597,"Ming","Ming",,,,,,,,114216,114216,317,"1.1",1,0.00,0.00,"Y","CH",1,15000,"cmn",7,"MSY50r",,,,,,"BM",8/30/2012 0:00:00
18598,"Minglang","Ming-lung",,,,,,,,114217,114217,317,"3.2",5,50.00,26.66,,"CH",1,2000,"ysn",1,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18599,"Minyak","Min-yahk",,,,,,,,114218,114218,304,"1.1",1,0.00,0.00,"Y","CH",1,26000,"mvm",2,"MSY50r",,,,,,"BM",2/1/2001 0:00:00
18600,"Mixisu","Mee-shee-soo",,,,,,,,114219,114219,317,"1.1",1,0.00,0.00,"Y","CH",1,6500,"iii",4,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18601,"Mjuniang","Jooh-nee-ah",,,,,,,,114220,114220,230,"1.1",1,0.00,0.00,"Y","CH",1,55000,"cov",4,"MSY47a",,,,,,"BM",2/1/2001 0:00:00
18602,"Monba, Medog","Mon-bah, Meh-dog",,,,,,,,114222,114222,304,"1.1",1,0.00,0.00,"Y","CH",1,8100,"twm",2,"MSY50r",,,,,,"BM",2/1/2001 0:00:00
18603,"Mongolian, Peripheral",,"Mongol, Periférico","Mongolen, Periphäre","Mongol do norte","Mongol Périphérique","Mongolia Pinggir",,,114223,106758,238,"1.2",1,0.82,0.42,"Y","CH",4,7546200,"mvf",2,"MSY41y",,,,"Bilingual in Halh mongolian",,"TW",10/4/2000 0:00:00
18604,"Mongol, Alxa","Mong-goll, Al-sha",,"Mongolen, Alxa",,,,,,114224,114224,238,"1.1",1,0.00,0.00,"Y","CH",1,28000,"xal",6,"MSY41f",,,,,,"BM",2/1/2001 0:00:00
18605,"Mongol, Khalka","Mong-goll, Hahl-ka",,"Mongolen, Khalka","Mongol khalka",,,,,114225,114225,238,"1.2",1,1.93,1.63,"Y","MG",11,2131800,"khk",4,"MSY41f",,,,,,"TW",10/4/2000 0:00:00
18606,"Mongol, Khamnigan","Mong-goll, Khahm-nee-gahn",,"Mongolen, Khamnigan",,,,,,114226,114226,238,"1.1",1,0.00,0.00,"Y","CH",1,2500,"evn",4,"MSY41f",,,,,,"BM",2/1/2001 0:00:00
18607,"Mongol, Sichuan","Mong-goll",,"Mongolen, Sichuan",,,,,,114227,114227,238,"1.2",1,0.10,0.02,"Y","CH",1,35000,"mvf",2,"MSY41f",,,,,,"BM",2/1/2001 0:00:00
18608,"Kaduo","Mong-goll, Yoo-nanh",,"Mongolen, Yunnan",,,,,,114228,114228,238,"1.2",1,1.48,0.98,"Y","CH",2,197800,"ktp",4,"MSY41f",,,,,,"BM",2/1/2001 0:00:00
18609,"Mongour","Mong-gore",,,,,,,,114229,114229,238,"1.1",1,0.02,0.00,"Y","CH",1,50000,"mjg",2,"MSY41y",,,,,,"BM",2/1/2001 0:00:00
18610,"Mosuo","Mo-sor",,,,,,,,114230,114230,317,"3.1",4,5.00,4.00,,"CH",1,55000,"nxq",2,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18611,"Mozhihei","Moh-jerr-hay",,,,,,,,114231,114231,317,"1.1",1,0.00,0.00,"Y","CH",1,6500,"tjs",4,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18612,"Muda","Moo-dah",,,,,,,,114232,114232,185,"1.1",1,0.00,0.00,"Y","CH",1,3000,"ymd",4,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18613,"Muji","Moo-jee",,,,,,,,114233,114233,317,"1.2",1,0.10,0.03,"Y","CH",1,68000,"ymc",4,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18614,"Mulao","Moo-laow",,,,,,,,114234,114234,295,"1.2",1,0.80,0.77,"Y","CH",1,222000,"mlm",4,"MSY49a",,,,,,"BM",2/1/2001 0:00:00
18615,"Mulao Jia","Moo-laow-jeeah",,,,,,,,114235,114235,295,"1.1",1,0.00,0.00,"Y","CH",1,39000,"cmn",4,"MSY49a",,,,,,"BM",2/1/2001 0:00:00
18616,"Muzi","Moo-zi",,,,,,,,114236,114236,317,"1.1",1,0.00,0.00,"Y","CH",1,11000,"ymz",4,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18617,"Naheng","Nah-heng",,,,,,,,114237,114237,317,"1.1",1,0.00,0.00,"Y","CH",1,1500,"nxq",4,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18618,"Naisu","Nai-soo",,,,,,,,114238,114238,317,"3.1",4,5.00,4.06,,"CH",1,62000,"iii",4,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18619,"Naju","Nah-joo",,,,,,,,114239,114239,317,"1.1",1,0.00,0.00,"Y","CH",1,1900,"nxq",2,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
18620,"Naluo","Nah-luoh",,,,,,,,114240,114240,317,"3.2",5,32.00,26.00,,"CH",1,48000,"ylo",4,"MSY50i",,,,,,"BM",2/1/2001 0:00:00
